End Date,End Time,NO2
19/01/2020,23:00:00,49.22022
19/01/2020,24:00:00,50.23306
20/01/2020,01:00:00,48.6262
20/01/2020,02:00:00,44.3294
20/01/2020,03:00:00,41.72258
20/01/2020,04:00:00,39.9787
20/01/2020,05:00:00,40.69403
20/01/2020,06:00:00,41.89817
20/01/2020,07:00:00,51.15759
20/01/2020,08:00:00,57.32432
20/01/2020,09:00:00,59.36945
20/01/2020,10:00:00,64.64862
20/01/2020,11:00:00,61.57176
20/01/2020,12:00:00,75.43439
20/01/2020,13:00:00,63.97921
20/01/2020,14:00:00,62.0414
20/01/2020,15:00:00,61.01498
20/01/2020,16:00:00,66.82681
20/01/2020,17:00:00,77.41204
20/01/2020,18:00:00,67.90561
20/01/2020,19:00:00,59.98557
20/01/2020,20:00:00,65.04197
20/01/2020,21:00:00,60.16136
20/01/2020,22:00:00,54.96826
20/01/2020,23:00:00,55.18358
20/01/2020,24:00:00,52.06989
21/01/2020,01:00:00,44.52707
21/01/2020,02:00:00,39.51437
21/01/2020,03:00:00,39.82777
21/01/2020,04:00:00,34.99127
21/01/2020,05:00:00,38.43003
21/01/2020,06:00:00,39.0137
21/01/2020,07:00:00,41.24339
21/01/2020,08:00:00,48.80038
21/01/2020,09:00:00,51.49241
21/01/2020,10:00:00,59.7517
21/01/2020,11:00:00,51.82979
21/01/2020,12:00:00,50.91956
21/01/2020,13:00:00,66.59749
21/01/2020,14:00:00,71.31272
21/01/2020,15:00:00,76.73797
21/01/2020,16:00:00,79.42647
21/01/2020,17:00:00,77.90882
21/01/2020,18:00:00,72.2769
21/01/2020,19:00:00,71.90017
21/01/2020,20:00:00,70.80717
21/01/2020,21:00:00,62.12012
21/01/2020,22:00:00,55.61207
21/01/2020,23:00:00,52.06431
21/01/2020,24:00:00,50.05422
22/01/2020,01:00:00,42.54985
22/01/2020,02:00:00,36.65012
22/01/2020,03:00:00,34.45613
22/01/2020,04:00:00,32.77273
22/01/2020,05:00:00,30.44476
22/01/2020,06:00:00,31.20102
22/01/2020,07:00:00,34.34275
22/01/2020,08:00:00,41.99673
22/01/2020,09:00:00,41.82978
22/01/2020,10:00:00,45.55031
22/01/2020,11:00:00,45.60413
22/01/2020,12:00:00,37.20386
22/01/2020,13:00:00,43.84578
22/01/2020,14:00:00,47.56484
22/01/2020,15:00:00,43.60888
22/01/2020,16:00:00,52.14443
22/01/2020,17:00:00,48.15495
22/01/2020,18:00:00,46.64887
22/01/2020,19:00:00,44.90983
22/01/2020,20:00:00,41.57094
22/01/2020,21:00:00,43.60539
22/01/2020,22:00:00,38.94005
22/01/2020,23:00:00,38.28615
22/01/2020,24:00:00,34.86442
23/01/2020,01:00:00,31.11758
23/01/2020,02:00:00,34.134
23/01/2020,03:00:00,34.10305
23/01/2020,04:00:00,31.19905
23/01/2020,05:00:00,31.47542
23/01/2020,06:00:00,34.88085
23/01/2020,07:00:00,33.85979
23/01/2020,08:00:00,41.64226
23/01/2020,09:00:00,50.56011
23/01/2020,10:00:00,52.30999
23/01/2020,11:00:00,53.86414
23/01/2020,12:00:00,59.92362
23/01/2020,13:00:00,82.36747
23/01/2020,14:00:00,81.57267
23/01/2020,15:00:00,68.92047
23/01/2020,16:00:00,71.01903
23/01/2020,17:00:00,68.16634
23/01/2020,18:00:00,73.57554
23/01/2020,19:00:00,66.45
23/01/2020,20:00:00,59.51696
23/01/2020,21:00:00,48.74507
23/01/2020,22:00:00,40.25825
23/01/2020,23:00:00,41.82652
23/01/2020,24:00:00,38.67634
24/01/2020,01:00:00,29.4731
24/01/2020,02:00:00,19.85928
24/01/2020,03:00:00,15.70732
24/01/2020,04:00:00,19.49561
24/01/2020,05:00:00,24.30407
24/01/2020,06:00:00,26.96078
24/01/2020,07:00:00,33.51041
24/01/2020,08:00:00,42.57993
24/01/2020,09:00:00,43.04473
24/01/2020,10:00:00,45.96614
24/01/2020,11:00:00,43.70826
24/01/2020,12:00:00,44.06816
24/01/2020,13:00:00,49.17133
24/01/2020,14:00:00,52.30029
24/01/2020,15:00:00,51.9362
24/01/2020,16:00:00,48.06855
24/01/2020,17:00:00,54.29115
24/01/2020,18:00:00,57.84718
24/01/2020,19:00:00,54.20233
24/01/2020,20:00:00,51.67446
24/01/2020,21:00:00,50.92753
24/01/2020,22:00:00,46.26683
24/01/2020,23:00:00,46.69865
24/01/2020,24:00:00,42.88102
25/01/2020,01:00:00,42.17934
25/01/2020,02:00:00,37.91955
25/01/2020,03:00:00,31.60283
25/01/2020,04:00:00,34.03199
25/01/2020,05:00:00,25.71532
25/01/2020,06:00:00,39.26328
25/01/2020,07:00:00,32.70076
25/01/2020,08:00:00,38.52913
25/01/2020,09:00:00,39.65717
25/01/2020,10:00:00,44.02932
25/01/2020,11:00:00,52.38252
25/01/2020,12:00:00,51.40834
25/01/2020,13:00:00,53.61553
25/01/2020,14:00:00,49.76857
25/01/2020,15:00:00,53.44107
25/01/2020,16:00:00,50.43519
25/01/2020,17:00:00,50.21797
25/01/2020,18:00:00,50.32626
25/01/2020,19:00:00,46.34598
25/01/2020,20:00:00,40.31832
25/01/2020,21:00:00,39.61325
25/01/2020,22:00:00,39.59657
25/01/2020,23:00:00,36.80733
25/01/2020,24:00:00,35.1315
26/01/2020,01:00:00,33.80753
26/01/2020,02:00:00,33.2943
26/01/2020,03:00:00,29.94782
26/01/2020,04:00:00,30.79345
26/01/2020,05:00:00,29.28043
26/01/2020,06:00:00,27.69973
26/01/2020,07:00:00,22.33317
26/01/2020,08:00:00,24.96041
26/01/2020,09:00:00,26.57708
26/01/2020,10:00:00,34.34273
26/01/2020,11:00:00,34.66995
26/01/2020,12:00:00,42.3384
26/01/2020,13:00:00,37.75434
26/01/2020,14:00:00,48.92895
26/01/2020,15:00:00,56.06771
26/01/2020,16:00:00,58.32382
26/01/2020,17:00:00,48.77147
26/01/2020,18:00:00,34.57248
26/01/2020,19:00:00,32.73855
26/01/2020,20:00:00,37.13685
26/01/2020,21:00:00,34.75252
26/01/2020,22:00:00,24.96342
26/01/2020,23:00:00,38.28117
26/01/2020,24:00:00,25.23644
27/01/2020,01:00:00,23.45503
27/01/2020,02:00:00,21.50934
27/01/2020,03:00:00,19.1952
27/01/2020,04:00:00,18.16703
27/01/2020,05:00:00,20.21672
27/01/2020,06:00:00,23.42307
27/01/2020,07:00:00,41.37584
27/01/2020,08:00:00,57.5422
27/01/2020,09:00:00,74.80278
27/01/2020,10:00:00,61.9337
27/01/2020,11:00:00,50.3089
27/01/2020,12:00:00,57.31708
27/01/2020,13:00:00,61.22848
27/01/2020,14:00:00,60.6111
27/01/2020,15:00:00,59.48882
27/01/2020,16:00:00,60.33184
27/01/2020,17:00:00,59.51919
27/01/2020,18:00:00,57.32217
27/01/2020,19:00:00,68.60146
27/01/2020,20:00:00,58.52833
27/01/2020,21:00:00,48.45066
27/01/2020,22:00:00,48.24509
27/01/2020,23:00:00,46.48152
27/01/2020,24:00:00,31.20321
28/01/2020,01:00:00,19.99413
28/01/2020,02:00:00,17.92978
28/01/2020,03:00:00,12.90995
28/01/2020,04:00:00,9.91914
28/01/2020,05:00:00,10.37889
28/01/2020,06:00:00,9.713
28/01/2020,07:00:00,31.62483
28/01/2020,08:00:00,52.89972
28/01/2020,09:00:00,63.76566
28/01/2020,10:00:00,48.82239
28/01/2020,11:00:00,48.59751
28/01/2020,12:00:00,48.71518
28/01/2020,13:00:00,38.77577
28/01/2020,14:00:00,40.05226
28/01/2020,15:00:00,44.72176
28/01/2020,16:00:00,48.8976
28/01/2020,17:00:00,60.09062
28/01/2020,18:00:00,57.28874
28/01/2020,19:00:00,58.39725
28/01/2020,20:00:00,46.67487
28/01/2020,21:00:00,34.11042
28/01/2020,22:00:00,31.68487
28/01/2020,23:00:00,39.58684
28/01/2020,24:00:00,28.06173
29/01/2020,01:00:00,20.35006
29/01/2020,02:00:00,22.20161
29/01/2020,03:00:00,15.22036
29/01/2020,04:00:00,21.97803
29/01/2020,05:00:00,12.39468
29/01/2020,06:00:00,12.18741
29/01/2020,07:00:00,31.25429
29/01/2020,08:00:00,43.29169
29/01/2020,09:00:00,59.77139
29/01/2020,10:00:00,66.73216
29/01/2020,11:00:00,54.40209
29/01/2020,12:00:00,46.34788
29/01/2020,13:00:00,39.78353
29/01/2020,14:00:00,44.45145
29/01/2020,15:00:00,57.03316
29/01/2020,16:00:00,56.38885
29/01/2020,17:00:00,57.10441
29/01/2020,18:00:00,60.20808
29/01/2020,19:00:00,60.33849
29/01/2020,20:00:00,38.45039
29/01/2020,21:00:00,30.93159
29/01/2020,22:00:00,31.75043
29/01/2020,23:00:00,28.02588
29/01/2020,24:00:00,20.8639
30/01/2020,01:00:00,19.67931
30/01/2020,02:00:00,12.19096
30/01/2020,03:00:00,28.59031
30/01/2020,04:00:00,16.92005
30/01/2020,05:00:00,13.52498
30/01/2020,06:00:00,19.312
30/01/2020,07:00:00,28.56785
30/01/2020,08:00:00,49.33309
30/01/2020,09:00:00,53.37126
30/01/2020,10:00:00,50.27857
30/01/2020,11:00:00,47.37933
30/01/2020,12:00:00,45.8253
30/01/2020,13:00:00,49.4569
30/01/2020,14:00:00,51.027
30/01/2020,15:00:00,45.71268
30/01/2020,16:00:00,42.58057
30/01/2020,17:00:00,50.11747
30/01/2020,18:00:00,47.34405
30/01/2020,19:00:00,38.65509
30/01/2020,20:00:00,33.69934
30/01/2020,21:00:00,33.81261
30/01/2020,22:00:00,34.54868
30/01/2020,23:00:00,33.16878
30/01/2020,24:00:00,24.45681
31/01/2020,01:00:00,20.72364
31/01/2020,02:00:00,18.61913
31/01/2020,03:00:00,12.44634
31/01/2020,04:00:00,13.51651
31/01/2020,05:00:00,11.72256
31/01/2020,06:00:00,14.03387
31/01/2020,07:00:00,21.67659
31/01/2020,08:00:00,46.6773
31/01/2020,09:00:00,49.74398
31/01/2020,10:00:00,43.37241
31/01/2020,11:00:00,42.84433
31/01/2020,12:00:00,43.79411
31/01/2020,13:00:00,40.16022
31/01/2020,14:00:00,38.03509
31/01/2020,15:00:00,38.23343
31/01/2020,16:00:00,35.59513
31/01/2020,17:00:00,42.01712
31/01/2020,18:00:00,42.27127
31/01/2020,19:00:00,41.44863
31/01/2020,20:00:00,31.2818
31/01/2020,21:00:00,30.12934
31/01/2020,22:00:00,29.0137
31/01/2020,23:00:00,22.62736
31/01/2020,24:00:00,23.87019
01/02/2020,01:00:00,17.37733
01/02/2020,02:00:00,14.68213
01/02/2020,03:00:00,19.53077
01/02/2020,04:00:00,19.86882
01/02/2020,05:00:00,16.00222
01/02/2020,06:00:00,7.61502
01/02/2020,07:00:00,15.35377
